Action,Item Id,Main Category,Sub Categories,Item Code,Product Title,Product Description,UPC,Brand,Department,Type,Tag,List Price,Price,Inventory,Min Order Qty,Available,Large Image,Additional Images,Item Properties
add/edit,204085,Flexible Hoses (Tube),Flexible Hoses (Tube),N36SMCTUBE007,SMC make PU tube 14mm ,,31231313,,,,,388.08,388.08,100000,30,YES,/kalika-images/noimage.jpg,,"Unit of Measure - MTR, UNSPC - 31231313, lead Time - 15-21 days, Sys_Num_Images - "
add/edit,204087,Uncategorized Items,Uncategorized Items,N35TIGGRINDER02,Grinding-Liquid 250 ml Make: Fronius Part No.: 42.0510.0130,,27112704,,,,,2365,2365,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204088,Uncategorized Items,Uncategorized Items,N35TIGGRINDER03,Cutting disk Make: Fronius Part No.: 42.0510.0132,,27112704,,,,,9799,9799,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204089,Uncategorized Items,Uncategorized Items,N35TIGGRINDER04,Diamond disk Make: Fronius Part No.: 42.0510.0133,,27112704,,,,,47399,47399,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204090,Uncategorized Items,Uncategorized Items,N35TIGGRINDER05,Collet chuck 0.8mm Make: Fronius Part No.: 42.0510.0134,,27112704,,,,,2852,2852,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204091,Uncategorized Items,Uncategorized Items,N35TIGGRINDER06,Collet chuck 1.0mm Make: Fronius Part No.: 42.0510.0135,,27112704,,,,,2730,2730,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204092,Uncategorized Items,Uncategorized Items,N35TIGGRINDER07,Collet chuck 1.6mm Make: Fronius Part No.: 42.0510.0149,,27112704,,,,,2730,2730,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204093,Uncategorized Items,Uncategorized Items,N35TIGGRINDER08,Collet chuck 2.0mm Make: Fronius Part No.: 42.0510.0136,,27112704,,,,,2730,2730,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204094,Uncategorized Items,Uncategorized Items,N35TIGGRINDER09,Collet chuck 2.4mm Make: Fronius Part No.: 42.0510.0150,,27112704,,,,,2730,2730,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204095,Uncategorized Items,Uncategorized Items,N35TIGGRINDER10,Collet chuck 3.2mm Make: Fronius Part No.: 42.0510.0151,,27112704,,,,,2730,2730,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204096,Uncategorized Items,Uncategorized Items,N35TIGGRINDER11,Collet chuck 4.0mm Make: Fronius Part No.: 42.0510.0137,,27112704,,,,,2730,2730,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204097,Uncategorized Items,Uncategorized Items,N35TIGGRINDER12,Electrode holder Make: Fronius Part No.: 42.0510.0154,,27112704,,,,,9745,9745,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204098,Uncategorized Items,Uncategorized Items,N35TIGGRINDER13,Electrode holder Make: Fronius Part No.: 42.0510.0153,,27112704,,,,,9745,9745,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204099,Uncategorized Items,Uncategorized Items,N35TIGGRINDER14,"Electrode holder, complete Make: Fronius Part No.: 42.0510.0155",,27112704,,,,,19510,19510,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204100,Uncategorized Items,Uncategorized Items,N35TIGGRINDER15,Rubber seal Make: Fronius Part No.: 42.0510.0152,,27112704,,,,,2499,2499,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204101,Uncategorized Items,Uncategorized Items,N35TIGGRINDER16,Spare tank with fluid Make: Fronius Part No.: 42.0510.0160,,27112704,,,,,8220,8220,100000,1,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204102,,Uncategorized Items,N35EG-019-0102,MIG Contact Tip 1.2mm Fronius Part No. 420001646710,,27112704,,,,,270,270,100000,100,YES,/kalika-images/noimage.jpg,,"Unit of Measure - EA, UNSPC - 27112704, lead Time - 6-8 weeks, Sys_Num_Images - "
add/edit,204103,Hydraulics & Pneumatics,"Hydraulics & Pneumatics,Home,System,menu1,Shop,Facility Maintenance",N39-ALFA18WMFAN,ALFA industrial wall mounted fan close mesh 18&quot;,,40101604,,,,,6825,6825,100000,0,YES,/kalika-images/noimage.jpg,,Sys_Num_Images - 
add/edit,204104,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N39-ALFA24WMFAN,ALFA industrial wall mounted fan close mesh 24&quot;,,40101604,,,,,8825,8825,100000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPC - 40101604"
add/edit,204105,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N39-ALFA18CFAN,"ALFA Industrial Close Mesh cabinet Fan, Size 18&quot;",,40101604,,,,,7550,7550,100000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPC - 40101604"
add/edit,204106,Electrical & Electronic Components ,"Electrical & Electronic Components ,Home,System,menu1,Shop,Facility Maintenance",N39-ALFA24CFAN,"ALFA Industrial Close Mesh cabinet Fan, Size 24&quot;",,40101604,,,,,9250,9250,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPC - 40101604"
add/edit,204107,Welding Tools,"Welding Tools,Home,System,menu1,Shop",N36KAYDONFUELWTRSEP,"KAYDON FILTERS, C220049, CI3520P","<div>
<p>The Model CI-35XXP family of elements are used for water<br />separation and filtration of diesel fuel # 2. These coalescer<br />elements coupled with a Kaydon Filtration separator<br />element provides a high degree of water removal and<br />polishing filtration.</p>
<p>The CI-3510P, 20P, and 40P design is a patented de-<br />sign utilizing multiple types of fiberglass in a pleated</p>
<p>construction. Flow rates and efficiencies are increased<br />over traditional fuel coalescers with the CI-3510P, 20P, and<br />40P design.<br />BENEFITS<br />o Water Removal: The CI coalescer elements provide<br />water removal efficiency that exceeds ASTM D975 Diesel<br />Fuel Specification(1), and this equates to maximizing<br />uptime for your diesel powered equipment.<br />o Particle Removal: The CI-35XXP coalescer elements<br />offer an added benefit of particulate removal in addition<br />to water removal.<br />o Modern Technology: The CI-35XXP version merges the<br />latest media technologies, construction methodology, and<br />Kaydon Filtration innovation. This advancement in<br />coalescing technology provides customers increased<br />engine durability and protection, reduction of equipment<br />failure rates due to contaminated fuel, and extended<br />on-engine filter life.</p>
</div>",401615,,,,,11957,11957,100000,0,YES,/kalika-images/kaydon.JPG,,"Sys_Num_Images - 1, UNIT OF MEASURE - EA, UNSPC - 401615"
add/edit,204108,Hand & Power Tools,"Hand & Power Tools,Home,System,menu1,Shop",N37VACU7891229,"BOSCH GAS 18V-1 Professional Cordless Vacuum Cleaner, 0 601 9C6 2K1",,471218,,,,,8350,8350,1000000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Sys_Discount_Group - Not Discounted"
add/edit,204110,Measuring Instruments & Tools,"Measuring Instruments & Tools,Home,System,menu1,Shop",N38KATA2925003,"Adaptor For Flash Card of 128mm,pretec",,232110,,,,,1250,1250,100000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPC - 232110, LEAD TIME - 7 days"
add/edit,204111,Measuring Instruments & Tools,"Measuring Instruments & Tools,Home,System,menu1,Shop",N38BFWM2949022,"Supply of Switzer make FLOW Switch MODEL: HR-8-1-2-0, RANGE : 0.5 TO 5 LPM OF WATER CONN.: 1/4 inch BSP F RATING: SPDT, 5A 250 VAC",,232110,,,,,11795,11795,1000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPC - 232110"
add/edit,204112,Measuring Instruments & Tools,"Measuring Instruments & Tools,Home,System,menu1,Shop",N38KATA2925004,PRETEC 128 MB Compact Flash - CFY128-CR,,232110,,,,,1799,1799,10000,0,YES,/kalika-images/noimage.jpg,,Sys_Num_Images - 
add/edit,204113,Mechanical Power Transmission,"Mechanical Power Transmission,Home,System,menu1,Shop",N80ZEBRAPOLYBEBSLNG,"Zebra brand polyester webbing sling with reinforced loops at both ends confirming to EN-1492 part 1 with mfgr’s test certificate for proof load. Type Duplex, Model-KDF. Width 50mm xSWL 2T x 5Mtr",,311626,,,,,578.2,578.2,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPC - 311626"
add/edit,204114,Cutting Tools,"Cutting Tools,Home,System,menu1,Shop",N31HOSCTERKENMKE,Hose cutter ( Kennedy make 588 - 500 model)Part no KEN5885000K,,27111728,,,,,935.9,935.9,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA"
add/edit,204116,Measuring Instruments & Tools,"Measuring Instruments & Tools,Home,System,menu1,Shop",N38EM-010-0018,ABB AC Drive Model : ACS560-01-012A6-4,,31261504,,,,,21990,21990,50,0,YES,/kalika-images/abb_drive.jpg,,"Sys_Num_Images - 1, UNIT OF MEASURE - EA, UNSPC - 31261504"
add/edit,204117,Mechanical Power Transmission,"Mechanical Power Transmission,Home,System,menu1,Shop",N36EM-009-0070,Premium U 600 30:1 Worm Gear Box Double Input shaft Ratio,,31261504,,,,,48940,48940,10000,0,YES,/kalika-images/68380Worm_Gear_Small.png,,"Sys_Num_Images - 1, UNIT OF MEASURE - EA, UNSPC - 31261504"
add/edit,204118,Welding Tools,"Welding Tools,Home,System,menu1,Shop",N36SSMIGWIRE308LSI,Venus Make SS MIG wire 308LSi 1.2mm,,23271812,,,,,344.35,344.35,1E+12,0,YES,/kalika-images/mig_wire_venus.jpg,,"Sys_Num_Images - 1, UNSPC - 23271812, Unit of Measure - KGM, Unit_of_Measure - KGM"
add/edit,204119,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35PUMP0550020,LUBI make 80 MM size outlet submersible sewage pump Model LFP - 3335,"<div><h3>LUBI 3 H.P (3PH) LFP Series Sewage Pump LFP-3335</h3>
<ul>
<li><b>Power :&nbsp;</b>3 H.P. - Three Phase</li>
<li><b>Head Range :&nbsp;</b>3.2 to 19.3 Meter</li>
<li><b>Flow rate :&nbsp;</b>1000 to 50 L.P.M.</li>
<li><b>Solid Handling Capacity :&nbsp;</b>35 mm</li>
<li><b>Inlet / Outlet :&nbsp;</b>80 mm (3"")</li>
<li><b>Warranty :</b>&nbsp;1 Year ( Applicable on Water pumps &amp; Motors only )</li>
</ul></div>",40151513,,,,,28430.78,28430.78,10000,0,YES,/kalika-images/LUBI.jpg,,"Sys_Num_Images - 1, UNIT OF MEASURE - EA, UNSPC - 40151513 "
add/edit,204120,Chemicals & Lubricants,"Chemicals & Lubricants,Home,System,menu1,Shop",N55METAORG-CRMV26,Multi-Element Metallo-Organic CRM  V26 Wear Metals – 900 µg/g  - 1 No. with Calibration certificate,,411130,,,,,62100,62100,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPSC - 411130"
add/edit,204122,Chemicals & Lubricants,"Chemicals & Lubricants,Home,System,menu1,Shop",N55HYDROCR-VGH-AN3MG,VHG AN 3-mgKIOH/gm standard in hydrocarbon TAN Volume – 50 grams with Calibration certificate,,411130,,,,,11540,11540,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPSC - 411130"
add/edit,204123,Medical & Health Care,"Medical & Health Care,Home,System,menu1,Shop,Safety",N69MASKN95MAGNUM01,MAGNUM MAKE N95 MASK 3D TYPE NIOSH APPROVED PROTECTION AGAINST AIRBORNE DISEASES LIKE H1 N1 DRUG RESISTANT TUBERCULOSIS SARS,"<div>
<table>
<tbody>
<tr>
<td class=""tdwdt"">Certification</td>
<td class=""tdwdt1 color6"">Niosh</td>
</tr>
<tr>
<td class=""tdwdt"">Disposability</td>
<td class=""tdwdt1 color6"">Reusable</td>
</tr>
<tr>
<td class=""tdwdt"">Material</td>
<td class=""tdwdt1 color6"">non woven</td>
</tr>
<tr>
<td class=""tdwdt"">Model</td>
<td class=""tdwdt1 color6"">3D</td>
</tr>
<tr>
<td class=""tdwdt"">Usage</td>
<td class=""tdwdt1 color6"">Coronavirus</td>
</tr>
<tr>
<td class=""tdwdt"">Colour</td>
<td class=""tdwdt1 color6"">as per photo</td>
</tr>
</tbody>
</table>
</div>",46182005,,,,,38,38,8000000000,0,YES,/kalika-images/magnum_n95.jpg,,"Sys_Num_Images - 1, Sys_Discount_Group - Not Discounted, UNIT OF MEASURE - EA, UNSPC - 46182005"
add/edit,204125,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N37UVFILTER9120,"UV Filter Model-370419120, serial no-375894/78,voltage-250V/50Hz",,991210,,,,,39820,39820,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , UNIT OF MEASURE - EA, UNSPC - 991210"
add/edit,204126,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N37BLRCONTR0LLER001,"Beluk make controller , model - BLR CX",,39121112,,,,,18522,18522,10000,0,YES,/kalika-images/BELUK.jpg,,"Sys_Num_Images - 1, UNIT OF MEASURE - EA, UNSPC - 39121112, Sys_Discount_Group - Not Discounted"
add/edit,204129,Packaging,"Packaging,Home,System,menu1,Shop",N50KALIKAFHCOVER,Flywheel housing cover 3mm thick 720 mm dia,,30102515,,,,,128,128,100000000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPC - 30102515, UNSPSC - 30102515"
add/edit,204134,Hand & Power Tools,"Hand & Power Tools,Home,System,menu1,Shop",N31EG-016-0007,"SPANNR,12-13, TAPARIYA",,23242106,,,,,20,20,500,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 23242106 "
add/edit,204135,Hand & Power Tools,"Hand & Power Tools,Home,System,menu1,Shop",N82TOOLTROLLEY1,Taparia TTB 5Tools Trolley with 5 Drawers MOVABLE MODEL NO.TTB5,"<div>
<h1>ools Trolley</h1>
<p><b>TAPARIA</b>&nbsp;Tools Trolley is:-</p>
<p>&bull; Reinforced double wall frame with single piece casting enables high strength and long life.</p>
<p>&bull; High quality ball bearing slides enable smooth drawer opening.</p>
<p>&bull; Rear locking system avoids opening of the drawers.</p>
<p>&bull; The Castors are smooth,strong &amp; chemical resistant and have a load capacity of upto 550lbs.</p>
<p>&bull; Superior powder coating on the cabinates gives extra rust protection and good looks.</p>
<p>&bull; Available in 2 models- i)Tools trolley with 5 drawers and ii)Tools trolley with 7 drawers.</p>
</div>",24101706,,,,,27700,27700,100,0,YES,/kalika-images/toolstrolley_big.jpg,,"Sys_Num_Images - 1, Unit_of_Measure - EA, UNSPSC - 24101706"
add/edit,204136,Chemicals & Lubricants,"Chemicals & Lubricants,Home,System,menu1,Shop",N55HYDROCR-VHG-BN,VHG BN 10-10mgKOH/g m standard  Hydrocarbon  volume – 50 grams with Calibration certificate,,411130,,,,,13190,13190,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 411130"
add/edit,204137,Chemicals & Lubricants,"Chemicals & Lubricants,Home,System,menu1,Shop",N55HYDROCR-VHG-AN3MG,VHG AN 3-mgKIOH/gm standard in hydrocarbon TAN Volume – 50 grams with Calibration certificate,,411130,,,,,11540,11540,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 411130"
add/edit,204142,Safety,"Safety,Home,System,menu1,Shop",N69-3M6200MASK,"HALF FACE PIECE, CODE NO. 3M MASK 6200",,46182005,,,,,980,980,100000,0,YES,/kalika-images/3M_MASK_6200.png,,"Sys_Num_Images - 1, Unit_of_Measure - EA, UNSPSC - 46182005, Sys_Discount_Group - Not Discounted"
add/edit,204143,Safety,"Safety,Home,System,menu1,Shop",N69-3M6003CART,"ORGANIC VAPOUR CARTRIDGE , 3M 6003",,46182005,,,,,390,390,10000000,0,YES,"/kalika-images/ORGANIC_VAPOUR_CARTRIDGE_,3M_6003.png",,"Sys_Num_Images - 1, Unit_of_Measure - EA, UNSPSC - 46182005, Sys_Discount_Group - Not Discounted"
add/edit,204144,Mechanical Power Transmission,"Mechanical Power Transmission,Home,System,menu1,Shop",N35WILOPUMPDRIVE0001,WILO Pump drive assembly MISO 100-400,,40151721,,,,,182536,182536,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 40151721"
add/edit,204145,Mechanical Power Transmission,"Mechanical Power Transmission,Home,System,menu1,Shop",N35WILOPUMPDRIVE0002,WILO Pump drive assembly MISO 80-250,,40151721,,,,,105694,105694,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 40151721"
add/edit,204146,Mechanical Power Transmission,"Mechanical Power Transmission,Home,System,menu1,Shop",N35WILOPUMPDRIVE0003,WILO Pump drive assembly MISO 125-400,,40151721,,,,,199845,199845,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 40151721"
add/edit,204147,Safety,"Safety,Home,System,menu1,Shop",N43HANDSANITISER04,HAND SANITIZER IN 250 ML PACK,,47131803,,,,,55,55,100000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 47131803"
add/edit,204149,Safety,"Safety,Home,System,menu1,Shop",N35BATHROOMFITTING02,JAGUAR URINAL BOTTLE TRAP 300X125 773NL,,811418,,,,,990,990,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 811418"
add/edit,204150,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35BATHROOMFITTING03,JAGUAR BASINS BOTTLE TRAP [ CAT. 769 ],,811418,,,,,1463,1463,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 40141719"
add/edit,204154,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35BATHROOMFITTING07,JAGUAR HAND SHOWER -HEALTH FOUCET CAT.NO.573,,811418,,,,,1166,1166,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 811418"
add/edit,204156,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35BATHROOMFITTING09,HIDWARE SENSO URINAL SENSO KIT ONLY 60007,,40141719,,,,,4850,4850,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 40141719"
add/edit,204157,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35BATHROOMFITTING10,JAGUAR WATER HOSE PIPE 18&quot;LENGTH-1/2 INCH PVC INLET,,811418,,,,,82.5,82.5,100000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 811418"
add/edit,204158,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35BATHROOMFITTING11,JAGUAR Water Inlet Hose Pipe 12”x1/2”,,811418,,,,,71.5,71.5,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 811418"
add/edit,204159,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35BATHROOMFITTING12,JAGUAR Urinal PVC Drain Pipe- Coupling Fitting,,811418,,,,,132,132,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 811418"
add/edit,204160,Facility Maintenance,"Facility Maintenance,Home,System,menu1,Shop",N35BATHROOMFITTING13,JAGUAR PVC FLOOR TRAP ANTI COCKROCH -WHITE,,811418,,,,,132,132,10000,0,YES,/kalika-images/noimage.jpg,,"Sys_Num_Images - , Unit_of_Measure - EA, UNSPSC - 811418"
